,crt,rme,demo,iter,diff-crt,num-crt-matches,diff-rme,num-rme-matches
125,X9UriLS9WxLznLnzpKblpy0GakBudllu,hzgrBKloESbjbvzCU75zpw-S-J2BbQQX,NLh5m0Mg7TV7ALgOLvqMbo7LNUQ1-Sjo,1,0.116,2,0.003,2
126,x9i4A_dai4Mr9l8JXMAIklNX1Ofn50WQ,hbE0PAf_NIm03YoCFSSTul-tIAlordcb,L0rTW-n8RigDKi9orb-8NtGbQ1nQVaPO,1,0.178,2,0.003,2
127,gxjMX6Gtqr9sQkO5CNGQqHYtCeo4dB-M,EViZWXTfpyoGrw0NB0u4YJPRTQfAJiFA,YCtIRrsE3qN4G66gdwJgBpukHBUlhGh-,1,0.433,1,0.003,1
128,T4UHrMycHyq_Me470WkWWV2do3Epyzdp,X0q76upkvf6FLBvNpVD0y2mi5k3aOUzE,FbhyIEvGQRTEHLEqeAS8_m51252QIzBY,1,0.855,1,0.003,1
129,9LpJTBbUhAwFrDbIOPqCC-9ujkGpADQm,W9S54e56nhNo6X09WgNg6uUjMxXL02m3,aTXArd9z7knmnmrjufhuSxVHF8qOHxUr,1,0.105,3,0.003,3
130,Cyy1tXjdHWc2znmdd-fyVVACq2aV0kzH,fEqedIJAIAcUe_djPrYg9ODY4g26y4rV,pDrQLdg59b9DdzKlR_YwxDo1CQw-mBOe,1,0.6,1,0.003,1
131,57_gPVfPCIOdOZolj2AO9p5b2eTa28XK,aunxOdxnr4NyvfxkbWyJeENS_VN5Wep-,dUa1fWcscAak49w_YGbSUMKVp7vKi_56,1,0.14,3,0.003,4
132,XsGrPQIuIyOdSUnF6yl8GZJlBkTW-JkA,3VcMu7f6w373EacNL7FWj1SgToKzZS-7,r89rd9oq0Ax-LZLNikXOZkpYTS_JEI2a,1,0.474,2,0.003,3
133,SVeNw6UBY6aw_n9JDkpbS0OQA9GIaecL,rj-08xMnx4ulIcNycN1UoOG7EZgJheLl,a_qL7wDPnwnVjBO-rsAk9tLuLCH2--Dw,1,0.807,1,0.003,1
134,9D3BBQ5_EgT7wrRz34TeRCGnGZhx-dsx,vwc1d7CdPo9Z7Nb49Gl39nxq24v03Tlr,k_2qLaHq6P_QEZCU8HQzU0cGJQh6aHqq,1,0.466,2,0.003,2
135,yRn_rMRtDTVEUuzu7qY0ZT2kHLkLx-vT,s1nJDVEqdrDZU5ARvGZnP6qwg_Z3fuIG,_OAYXf8fyVGTMk6EsVZksrvkdX9KtR9a,1,0.424,3,0.003,3
136,jSX5QAzxoM7rEptFumPlDumED75kH9lo,8euVnPs7eia9lBC7lbPquKJFTKvwH0ss,wseD8yaqZ2fbCPqDDcNr9lGFXM3yBDhp,1,0.172,6,0.003,9
137,4RrRM2I-p4FkVOWZOfB7-zwk6IQmAFy1,_gAwHOk0LSxxWwtSOSmqKlpwA1SYuUpG,52K9swjf8F2_1E3vvwEsix7NWUgApOb_,1,1.024,1,0.003,1
138,aDlInmr7tutE8cLjbECQOAO2TkMo7Z92,iJ3gYggDkaz-UJVS2yIOKGSkgYPwGANX,BpNR__BzmPrE1k-1e2DSYMXLsMNIu3Vr,1,0.456,1,0.003,1
139,vavG4uaDvH-Z0LWa7QPxJQqz6qr5niCV,PiJ2BuXthZ10K-tzO-PWTkxTnPIBr00L,A-fWc8GS4_xo9udrNMnRyv-AhBwt0HTq,1,0.213,4,0.003,4
140,5CNYYUt7eKun5cl5eybNCK38Cmar6-jH,eXruzQQIvb_xx4AnwDlbY1wWRC415T2O,tkEC7LR3MtfxfiNji4GVcMQB3dYunUJe,1,0.598,1,0.003,1
141,V1OU-NGfwfgaQYeFUT2ARvBcU4IzCj6u,Hnn3XWYkV7gK_Duv55i0sImeRQZMdICI,nAHmpJESuVZyWoZbDONmx-tnUkw2O0v9,1,0.573,1,0.003,2
142,kMyJmNvbRjRsq-EDCkBQ1h7Ry_kxp_nT,852JyG3Am4cQSrqX8Lu8YYofEDXmghGp,O0R942QsphQWp03Rl6AjLfjALuAe3m4m,1,0.087,3,0.003,3
143,OKGdPkaXVuyJ9g_xAkFKjriiP3kt29xt,LprkbDX4VFuB7qcUOm5mO-Tmm3-_pZiI,IufEai50JdH7ECQK-7LmRDhdHVeVpg5I,1,0.136,2,0.003,2
144,teVaB6kgpV04bwfCXLW6kXRsIrVZ6_W5,RKbvCnq455rxcRwvpS8fm8_wzRdSa0Xc,9sk1lbJ3AD8bD-x0sjCX2d78krKB_TZ1,1,0.038,2,0.003,1
145,KxwM0uqleOTA5zjwevum9bJaqbYJWE-N,6iZXmKPU_AZbMQvvu2poo_7N0VkPKB7L,E8157K5vjCvZBOXAizZhIMZc2pKqSTKk,1,1.014,1,0.003,2
146,GfCbjbCOrAk1JZujwByJoTid_iacnxSc,i-GBc5ELR8loZy-QqpwRZqSsx79qI_yf,4e03PbgvFtKIwb4yjSiQycNy1CzxBFW1,1,0.089,1,0.003,1
147,udLG_xfU11CsqJ7WCoKv9ZUd0lU_ZTdZ,aY9ecYf-1UpKIzmT4MhXZHZreJw8OW4t,udCxTA5xFdFLOIfgS3YhY0xu5-aqEZJ6,1,0.448,2,0.003,2
148,UzyeyE1gkETxrN1mrneN9DH63xyXIX2X,XKOgS8ziNir7WLnyRLwEwZqc9iFFKM3V,1hbgGM_M27pgX0Z2tS2qER-Ag6L-zZmR,1,0.47,5,0.003,5
149,D2mDTFB0IaUsdCXQPTZmGbC0XUcEEU6E,ktftFzdpelbIBqOaX_bHGx_folwTDkmm,_P1yiTdtL1IyvwFroPgUeAzPJsmdGW9f,1,0.614,1,0.003,1
150,JEoj-559NjbtLo5PpMHHlYbsJX8IzjII,AtZ5ZItLJVfFD36EiFDQ2qXAY9t8AVjD,YJHt0k3R_-nJ9aBD1uuI_vTJST0rYzs6,1,0.219,1,0.003,1
151,YrS00iPpwwLxPoeIi88t_vLfQRRlA2eS,lx2qyYOrPtyOAQoBsrjVAno0MgaklGRc,Bq1bTMSb9f0JQj15RT-fitrkKPCklPe1,1,0.408,2,0.003,2
152,4qeCytnxzmKQhjQG7dMigZTlj6rlhe2r,Mj-fJ8P4ilBtXE-e41BUAFOQ3lxE0c6n,AbJ49cK3PvN9hmZp_kuMIdon0FUqMVHP,1,0.067,1,0.003,1
153,JQTHme2sfPEH7Dpp5KHUSP3pF-1DIRCa,KmsnpN7cVhx7o1SQBGuvWobHzwjYHH2N,mq31L7AvlRq3R1LhFz9jIVxSaJvT77GV,1,0.157,3,0.003,3
154,Nai9xCnYOFbmDAJmMTrXFf4I533VuvcZ,gJ3awy-6SiVpz_dlhsbiIesjI3D433ab,p7L8Ye9M7Wq6pwquG5OchRuuf40y6mIV,1,0.094,1,0.003,1
155,DT_d0VOZsrbtgAFpDsicseb35FUQKWSq,kqictLTKxCTP5ob7xcshKrCmZo06Zbeb,_Q2zVIJZoGTn8FM0czmWC4MU4dfpPOyU,1,0.301,2,0.003,2
156,dOyLNJLN-3YVe8KCOdzkCHNp9MVTnJy4,OH54HMhH7yyGWDoUhEg0MeQY13LuYZyo,2CEpj6MtzU7TU8pcMEd9Af1MG8A2qiwG,1,0.051,2,0.003,3
157,lbM2IeXjV5dZrFkiL9wi0aRflyeA1PZ5,NTp4EL_IdbmdRMDShrtJoljVku6owewx,Pe3i8fB6-jbV2fF7gsd13oo3Qd-Nh7E6,1,0.327,1,0.003,1
158,uO1ltxvGL4ZiDjpRx7B0tvnUYUV7swnu,qV96CVB2gu_LRf-amd5XAR-FlE9_jseo,0mWAraUXV46oiudn56U-L9UoSh_NxUZH,1,0.029,1,0.004,1
159,1DvGoq4cIYL3KlxzPAHZIB2U_vW7k6LG,PM4YtN21CLHImzSaPE5D6mGvrhyYynWd,4TQsbuZx_-ZgN2Nq5TVja-QwE-Ekf-MQ,1,0.027,4,0.004,3
160,5E-9XsCPhOHWzXOh6HzfmifT5mciRWGb,LxxXd-2FAOkLolmvq-Hhz35rZBjeP6ms,HPsnsr3NLgd0w_BbWCLZM8-LTluK_dFX,1,0.512,1,0.004,1
161,KsvTS6Rh9LyrBr3VawSkcUKDznxqT6Hr,gy7W8WrXj8w6pXCJAVWdmXf5iJ_Knq2K,ITFYFeI1fvkgwKtHHZsb4HIqmqa2kiu6,1,0.286,1,0.004,1
162,OwFXiADAmGI3-gxZCBuIi3wMfmxKk9sd,DY049Q5QVo1C2UI-s19uLZOpyC8Lssc4,Ss_hx8ZjiOQlbH7JrZFj_sfXvWmJBnhm,1,0.614,1,0.004,2
163,g2GzAPLE_ZcUf4HytBWKYlxqMcmxmcRQ,CkIGux8n-E28T0ylS8KTJhFiSwUlPAy5,9SK9_99TaCOhLXaOQFzNu_2rpUOotwAO,1,0.311,1,0.004,3
164,pCTRK-y5LHU2XGeytoF4s6pMZrcL_XkW,UTNzLzo54NNO2EHdxOEPKiOGuLFQEzKu,8jxknsWeGhPTtM98OJQQCSgaMxkjS8lK,1,0.806,1,0.004,1
165,A4WlwelugJAzz-x75UsjHasw2I7lV8X4,rTS0c4e4umVChQQB91uiV7pBOEs6umxn,m_WT43QaxJKq0NQXsl7y7ZyOv_-l5vK0,1,0.712,1,0.004,1
166,N2buuUYkWS8phjohVW6LIk0JK4C4o2Qj,ZcscjAnXvjMNrKcYHH3Q1RB2fsbb_1qI,eXBSvMp9jZ2uJ2oxiQGJducdGXLq4_yr,1,0.315,1,0.004,1
167,OAPxhaTC3Ph6Z3Mtlu7cEik5pGv34ZQN,s-AFcXW0QjTnrphLDsJ4I58oSEVVbx74,l9o1sK85OQDrSi9Z8q5fBgg0FmVJ5fgB,1,0.139,2,0.004,3
168,N3-bh0QqkMvD3hqfkuCQQoG3DZDkLQd8,5swSDd3Yq4o4VhPjrUmEoHxMTHsg5LoR,87kLOTFAoNGXwmfYdbAkFE2MYUm5SyJP,1,0.215,2,0.004,2
169,CA2AJkUQZU5U0w5539C60utcQ5AUYDxF,VNGpm4KJl7qvOb7zZif2FD1JXjQr9I1v,T9p6RqVovz90l_F7ts-kKbeqMNhDs7lz,1,0.0,3,0.004,4
170,rICEOl061Ue5UeCOFAPRUxzkMf5tshck,KBEwn4q3xoxqJ9B0R_q91fXT7hhwlRMh,4Lu3aYf1O_wkmQtG70MPdRsmrrsabvzN,1,0.277,1,0.004,1
171,CFBAcwDkwsjIOb29jYT48NPeuyinDzq1,H6ef-0A99zKIAwS3dz2zoBM43ENf6mUF,ooHGIBy5vadtgC8Rc2vkQON4kEO3gbjB,1,0.461,1,0.004,1
172,KCRUJkqhxwbj3cEFlagigsyPo4KEhFFi,kkSwVfeLNWXu5L-ajC_qppbuUkT3MFwU,cKMMg4EI5OCpN1JdTc5nQe7IjT8Tw4FN,1,0.037,2,0.004,2
173,9yNjBkDqDCq5JEK-MBaAM3eJOo-Qp5dh,Bsg_P7WCNjdBHLNr-zJ5eUAAiwkYlxnY,9bxSOquuh5b_EaOsQTXREM5fu_A7HBn2,1,0.123,1,0.004,1
174,DGpPekh_1kMEvQIFpxozxTxaeANX0yEu,-cCuYbcVdg9LlC1tmcWMyP_18CL0ZyMM,d_0mey4dOUq8RX4kaJXkxOqjlaenAISs,1,0.343,2,0.004,2
175,FbAucSpJjX-vQl8ahUMEcCHV5mh6Odrp,u2E6yJwqiNVWDGME-DDMnzf-30NiPgmy,5jk1LNdbHfCQ--I0leB6uhY8OnJLdGzx,1,0.532,1,0.004,1
176,7v9QLMqCJgcfNVYiIEpuZtXNZPLHSYIh,i2iXx_NkdorGG1Nt0SUrjTo8TA8XKb0B,Ybr2ZVuG_72hJWk9gPxP65ZegMPUOEOs,1,0.455,1,0.004,1
177,ve6Bnr4aCtpa_kCuKo3LoRaExuBNgw0f,rMZu24skcOruAX8r1-16iQpGWOZHfPLJ,5Bg1OrLDXkZF8uPLbAg7VjCuSOupT8Fq,1,0.48,1,0.004,1
178,VbpnpDTvP_zHGLTFuYIFNpIWGC4X52Iz,CYTtJSsfJv0RHdFlzFFUJ3fE8-tNPthV,v3Zza-vPzhebQzWb6rLUY7aIFt6xcIFY,1,0.477,2,0.004,3
179,bLiReE4eOXkl9DrxgC1NtmmZFB3LoDyu,V-6lEpOf3GQfcx_TNI6kOnf0Idie6pvN,TRijvL81Mn6hkdF7a95SS8d7dr9DKTVf,1,0.758,1,0.004,1
180,sk7mNzMMU0yiJCB6VfEnTfY4DU9JbxT-,GVsRg9cj13qIbDY7uKaXDLufyVr5jdY8,xNA6ktK8vUYcb43kmj2QHFugMzRo3LdL,1,0.167,4,0.004,1
181,5NVt_1d9vyUHHN2wUOBrysuJ17Iksz8H,ATSmQSKxfyqh1BteHc4pEX0RGaS5INE2,gj3ub-XbF2yEbYyvyiDZ6_b2iZBYfN7M,1,0.759,1,0.004,2
182,F3hHZwz3iGYtMT3YnI5CoTdblJRWrUpv,G2O9CzCFR0ppIwXYf8Bx4EvVMehdt-zj,e2g6PJHtmg9XWEr_ALlApVPdvxKhwaTw,1,0.132,1,0.004,1
183,-1slAEp-GoSMS3qFnYqkTqGPGdz6S5DX,AeyXGKGwm4i4UHuqOUjYbWv51sJ_AODX,vqWFHqZjgxBzbNLYnTMqBfK_0WdIwAau,1,0.779,1,0.004,1
184,_E3v13IcaiuntHhqU8RsDoQ0pPT3HoFN,kWeGyptxWvRZ8a5_1rVg0Plh6Tjo1azb,O1IIvG4P1grQMoZOgcUP2RG2C4It-4lq,1,0.443,2,0.004,2
185,eoZPeQ4eo75cB3dr0j98UUSWfKefkTZW,8bXSN8JpP6TvF0HhPokjs_rSIN20hi2B,mamwh-xug_c2TTPtGH8ozwoPFBAXtqtV,1,0.303,4,0.004,2
186,HL45IA-_wL2wqYXzhbt4v5nuFIDEr0Vl,P3amXjfPJziLiCYZTMGhUdD-RjkRdip0,pCaaoSsqEcUZUGm8Bs2sDHu0rue3SOhl,1,0.443,1,0.004,2
187,qxf6xY1akv6N5ocuVTOe9mCZUlWnEt5T,0ZNK9xpzZelifGMqulp8hT9VDQMuZKi9,Te4vGLiFNNmqLjkDQt35rvRsX997OK_D,1,0.531,1,0.004,1
188,HZHYIbhG2sAFxMnfjqEozN2-irwp2KuN,FDy3ONp11mfQIyTvrB-q7j6abTyMlpS6,wUxbn0gjQDVA6jL5HSKuQHTLJZzIInc9,1,0.114,3,0.004,2
189,OJ540gBmy4RPqMiAsk6Xz50vHZMG6SbQ,P-5GUl-seJcoRNC9tYuikVw-CwcYJBFL,Y4aM0Sf2B43lg4GYS-I7m5_KrNit5wMR,1,0.859,1,0.004,1
190,NJ5lam8AiqSWDqjOiBnlPbb5-uOHYcbu,xNmK5NApuW-EbveKtqJfPEula0GE3Jnt,EtZUQrZaEuC6e9zDCuA38KJZ47MowAGL,1,0.224,5,0.004,3
191,KCbcKCFk7NVk8UTbUHdtYfBNZgiXd_uJ,VFbcQWwpLPo8kpxbgzwJk5W72YmZsswG,s3B23XgNu0bTXSH6C9EHx1nV-xuR-DgC,1,0.347,2,0.004,5
192,rvx0LXfkLuexyWHZoSrXEImmte5neSbS,YTt5Uq_taSTRa1YvfbQiwz3LuOdQoqLx,N-ttjE1fX7TTrOzoOrEQmt7aoeiFkLPy,1,0.603,1,0.004,1
193,3sEejdB87rrLqaetpKX8gm0Pw613VE82,FGFGQLKMI_ZZ61rXne3b6huhOar9hVHM,6DX3u_4FuZ4zoHCPeDEdbT6RZwj-raw7,1,0.203,1,0.004,1
194,su7hBJ4WHCrPqUxmxZk_CkvHEKFNVtpo,opz-g3nYNRjDx6m2Iu5WM3qSsfpte5nk,1FFEffip-4rXmRItAT4UaI2xnbnhxhKG,1,0.078,4,0.004,5
195,WhzVrHFjlEzvEI5-TYMQvU94G--ZUseE,De7tvQZrOptlp3EEgpQmIMX-b2BX-N5L,UxiB5Y9iV31sG3Mwcg_5Qw-bVLNWoGfR,1,0.084,1,0.004,1
196,MARW89kMOIVszJh90pN4pgWWHlCIG_Kk,Q5Dfpi6wn7KZfB6Bf9KM0Bfn3CDoJ1ZS,MbtFtWC8cVbPcn4OmL2aZ9RbNIscLDXv,1,0.117,3,0.004,2
197,zs7yT9gZ-nYb3dRBt8zo9hghzfOxkfLa,9_Ge8IrEha94nutGPYm7txeWE2xThnxJ,44L9_AkGrjpyeN7Q1sgoaUKBLmMo6OYG,1,0.231,2,0.004,2
198,idwTtk-0uXA33p0-N_DTiK6-Ct_PlGVE,QnrSS1bbc5GiGQXPPmzmTMmDUni3wut_,3xXs7vFXi9CQMceCB_YX-ONs1wEcsH-D,1,0.031,5,0.004,3
199,RlRLkN9_EThoRh8rRMj__uxhQ1qKSx_f,LnTM5KZUd7-a9uU9LBMuqO_ci8szQWrb,W8qqx25hkrfyLhW2QSdFzoaEkBsJYLXJ,1,0.007,3,0.005,3
200,9j6MWOFUMFtlrUKHOcidfZEbzFsEPmBB,ZLSggL-K7k_1BFFnsiOcaFLkywFhdj6X,MDLPZhIBKBzYTSWJsn9FVQ8IApITH-pe,1,0.818,1,0.005,1
201,XE8_WTdRw3RTHb9MvUuSF6_E1Wft_eWA,MA_JOHEo7UFvUhv8MNzr0BDb9LjyhBAj,x2aTxRfkmkiHY_ChpCKZGCzB3J_vOtLt,1,0.229,1,0.005,1
202,JSaSPjIq5XPVIGNJIFGNOZXdtP3xuJfv,GVDq1_0bLzOepCl4B0jkQVS63giqAt8f,wWRd631z9Z9OWS4DBGVersxUI8z2qNth,1,0.043,1,0.005,1
203,j7ETKryjsWdKlWc1l_HZab7-wlfkqkpu,qT48WWh2mdzx1xQUgLCboJ5weygKjGS3,JReX_6Z0j0pQtTSOHfMw6Do9uhtlogg6,1,0.016,1,0.005,2
204,W3Xpb5d3UDTfNZIO92_sk8FHLOyzRkXy,PGeGUAKAzzKQNXxoRB-p3KQJYnO3Dz3l,xsBZMRLVIcI5YQL-YYB9uxmz44WIZKLu,1,0.039,1,0.005,1
205,g7ErOzOZ4lq4AkcZC2ubGlmA9suV5hkQ,xrD2IkVNZehowEQlofl665vjDeCBzWOW,f331hAA2YroeyW2ahkim1vfSBjSWjjFD,1,0.591,1,0.005,1
206,GLY1DTcFdRkDMGASDn5L-3TlIyZ0DR2u,-8H9Dd6vMldsdUF2eePdRba2yiUmTaVy,YsEhGjMsOXFdMp1982M_tQ2KG2vkSQCh,1,0.041,7,0.005,6
207,JdRH_l-z9k-ngpZX0yOoX23td03tPCO0,rIDCP13yh4TzVWzotodrkBvCrJhNoY6-,LYaiCMOb-2MjCji1gqTLCNFk8SzwNIkz,1,0.403,1,0.005,1
208,SECozM9wtsVcWBMTfZycPUORvo9qy4hd,mTrcZkqpFGMnCKSZePSufFQsD8dgFi40,YB2n2d6nVm41BDa-YAfHfoHexrf8rWbY,1,0.243,1,0.005,3
209,BIvAt1o-bnmfMmRd6NTNgfichGGs3345,Ntev2TCEwiM7g_fke5DmYgP7CVt-ay_m,4pXdBTr0q6s2u11hOs_sx_4mQks83UkN,1,0.09,1,0.005,2
210,lxu_CxYkWOKFDFfpJVGz6CMtkjv7DY4Q,LjDTAeZ7Vp2XxY9J_uSECBWJoMLKu8ax,7GH9r4bKjuLyVNB5CZYx6xiURzqeGXPx,1,0.09,1,0.005,1
211,cu29c1Vg_qFvJGQR6vHiV4Ws8HsWl0cR,IakgDCBrSLkgVxitgezrH6gDSwEbOF4A,iMzTONeCIPN1lzHAPKgVPTZWqNR_8TUe,1,0.089,1,0.005,1
212,bYNJZP70bGNIQuAhRMUEQRMImRP41XOJ,wTmQp1WvBUYtm2krJhOCJAXYGeb4lptr,HHLJqr-dBERxPCISLrHlYhCiP3ZQQrcg,1,0.345,2,0.005,2
213,W25k9o2h4YITDHSwyXD1V7vzvVQRwEqg,58qET-5MTVx4RKCyiVV5QAxBS80zTBrs,lTQ92CHNcoe8W5RDnyKfgsr_-p49OvqR,1,0.911,1,0.005,1
214,ypwGKzPPNCWZmoojbh5RT-D55cPlgQ9x,M2yRUsEjLWE1efuUikVAEXuYUF6xBkoF,Vynh5EPbfIK4BW_lmnGtL0cGRFjQaiky,1,0.085,1,0.005,1
215,QJnuPtpLyxENw3PecnBNHWVYGBCn0UDr,C7mbYidy6mWJV007-xaEWWSZaxt8SRsc,5E-wTJaRNwXejj3g_82r6qQ0zGguCE4F,1,0.661,2,0.005,3
216,Nw_rqW1Yn8uj2siiPivT2C4eN_4-csgA,G-NzeK-q4Ym5O2BymRHW8_x2IWHKJWLc,QKpOlc5OCPUBCnzeGjuVwG6P3kp6dB3f,1,0.012,5,0.005,5
217,lwBIMbOD6zeyeVpaalua3b2Jkv0QzVYp,rRuxYaQBz3ylCo-UPJh13ODmgYWAY5D-,WmxhpdXEag6mpRY4SP7q2tMxXTU85pI4,1,0.444,2,0.005,2
218,wD3dzosEDr1ua1X3ZUIuy9YhXd7QdzyS,fVbZD-4xptdFPIpcMO8QQnmxfRvwBxp9,AE18pVSjnNiUB3F-2OvKgN8dKRWV9uF_,1,0.548,1,0.005,2
219,oQJSWbDuxL1N1VpWY3bP2qiFnZAc29kf,urBKo10kEb3HAwB9E7QCh9o6wYImlTLp,EUtZzy0h9AWCB12JgAu0R80bqtw3jN2z,1,0.059,4,0.005,4
220,2yf4Kv-lMSnKV4a5NyD3ESR-1t3UzonF,aSEIJ94EElTp0B3N_c4wrV7md7Zzz1Tx,F03jCMJxYyD40pdBLq4IktoLvqRklyAJ,1,0.335,3,0.005,4
221,2CG7YJJetuQIHsprsD_mcSE5tj0k78Lt,4-m-eLX8YXzb8Ae9NnvBpuHvS8k87DQN,LKcxQ685_rZIFX_UVBPV4h4CnFM9mP1N,1,0.019,1,0.005,1
222,5hcrXqaGMJwslD7HKR5W6jMLdH2sbdmr,7uCtV7tuUDFjvfhmO6h3lZGh9STX5YsU,tItoZHjbtOm_gEw5D8tXegei2HZ8XOmh,1,0.545,1,0.005,1
223,xCz9reEaJHP1PYzBSy1cOGn249q3CPMz,c5CVjx561CIg7ZdlqFfl9R5xQjRKZZ8N,rQ9OLSn6YZV2YEmxOpWEEZrUJJSJT6yD,1,0.066,2,0.005,4
224,PpYipkFUcX75ObschLYWsp6L-y78uYEM,QpRNMPFGF65DtvPdGVmYlRqLS6j-acZZ,GSKDs6p06xdFwFiO520d5iZ5RqM1c0YN,1,0.061,1,0.005,2
225,KXhG866EOFGeetUkVJZpWCf8Nzgje_lx,ISx9x5wXZWEsLihc_PW0ISVp8lz1x9Fq,qUn3YbCzQQ0VqJ_6z34wUHxiM9velaNH,1,0.547,1,0.005,1
226,y4PQgRsXIXA_2nCs2F1DxXaZetisFvx2,tCKQStunzBDRko3JXqqUjhiJFafeNRtB,foRyBT0yi_TEKbq2C6zQbBx_lcs3eLuS,1,0.365,2,0.005,2
227,4bf4tfefwr-tK3xSroNA3fj8fcB6KEwA,nCHRFUFWo_s75-uGtZZdA1uffNBMEWUp,lCEYwtAJ3PJsaT1cFe0kdcb-Kq4STBmL,1,0.303,2,0.005,2
228,1VUdDm3e6XiwByXHaZmd8K2NOezI5vFx,3hVhdmkZ6jJ1Qy_yC0h5RqyfH6Ekzh0f,Rj3s1_7GoxsBTi6wuqb1t9kSNPPtwvme,1,0.053,2,0.005,2
229,MHZ6aOmB74Hh2wSrLKRnBfToEvWHYUQt,Bfj1gDRGE3jWbCFS2SYxPzalbmdQG2_w,72xkZQSVZwi7FDdLdFH5KtiUxwiufBAp,1,0.002,2,0.005,2
230,5kxZnPl5L-YeyZnqGQu0Z6xuKfa1M0jW,8oaVIWK5j_XnGOxF7y9iL8re9oSNd8vC,jdg00wwuc9dnmro5ac7M06tFzCrYzHS-,1,0.046,4,0.005,4
231,_a9ZJDp3woMvkEwHHSkj0qfzld6cqCDg,Td-p6JPDjztd6fAoBoWmJeHQuNZbuWwL,0g4XvAJ_vv8853sjYHBRc9gh2gUqDJeC,1,0.431,2,0.005,2
232,VxnS-6cLaxYSu9-LwFeBSxRzOw-UjHN4,eypY_4zy9QiFkab6tJ1QW08H_uAQmGuE,pU3Y4mXnJWX0Nu87-5BptRrhpC8AqX1l,1,0.85,1,0.005,1
233,pSWekC-AamC-3_70gIHnQDeDWF0rJ-Sx,Sp5mtLgKdndrRpaSF36ijfxN_QUD6HDN,yeSvlkKYMV3mU6uffyVyEEaCvZdQmkjN,1,0.164,3,0.005,3
234,zjhQhZK4dLe4QNWEjZ_HdH_6yCV4HLZS,SJSnDlvXh7kFIH7fHJT9SGqtFvzMlzz4,roVCZRauW2W22BWFi43uJPGivxzDb8cD,1,0.152,2,0.005,2
235,5y1BKKdWuBYcV63pnrq6W27ZmX6NiPnS,hoP2I4GvEsMAq5DX6xysWz85KvI4Fjil,-ggEiNxDWxunOp6ZpXrubo31wWeboGhH,1,0.865,1,0.005,1
236,Bs0SqtFUSMAmMhrxsivxti-ydEpypFf6,P0vzpRbLMc6V5UFVnZIv3ochLvh1DNHP,ISCI4QhPFhsUJAJceHByDk7QlIfGiRup,1,0.118,1,0.005,1
237,8UnoM2MZ0mmlII-AM4rSPlTCCx_vNOFr,BM_Q68mHr2Gdsu-eGIQRuKQHpkaBQPUX,G9zCk3eSF8bApdKO0_rE8ozrI6GMGu5y,1,0.195,1,0.005,1
238,2dILOVqRihPKnHlywIsFYWWrPZHo9moI,She5uckBLayqJz0dHjo5t-uDtFUuCVCg,62sI5kVgezowhcGAizIddjfkSgMm-FAQ,1,0.541,1,0.005,1
239,y77J3KDOVUPd3IF8J6zUo8tRvhRSmM2K,ay5_yVHOZQPAPkP2-UTFFDJjboh23L-4,af9CvkZRRFY50DOsjpxDZtOMtcCeA2ii,1,0.099,1,0.005,1
240,Xjf29f_oNPkz5VpkpfaAV0Hi7Qmv_g_6,ftf8pPywPuIJvBqabsPJlXdyB7m935fW,f7BPiOE1C4Z-L8wZM77l4WKg6PBg8bvz,1,0.151,1,0.005,1
241,3jNSGFHSkyahOXQq9EU7rN-02AgYTnC0,lhfsSO1Un6oUM0od7mup1nh2p0_YA0Lr,nyaLmrdZSvPfP447Cnn3dfhr0LxC_2Lg,1,0.894,2,0.005,1
242,EiyqvU1XwczZ3jSsT_GoJyEpuNFiQJv6,bIge6gSblK3iiPqrWOPii0aFzhibKerb,P3FE_vig4HIhvpZdj3cEyXoVZ7fpTDeG,1,0.146,2,0.005,2
243,FDbjk_HUp0QWkbnIL_tnlkQmY7ffa3yn,rJW_Qxnl47moi3JXdqj3bGwAF5M1p6QU,UqVPFGZzav1dOU9_ZReRucFjUYaatG0K,1,1.18,1,0.005,1
244,d_mW66EqEjc-ljq2shG6qLIz7rAOhqh7,TJkcaUgnb4G9R4KJyCcIgrsTTClBe4F7,c9uiuyYA57scVwFs3GfpATHac3wKwPKr,1,0.031,1,0.006,2
245,236XCFk4uPdMQAa6kySX8rJnHlh5FPHr,qJLg05l-AstwapuziOlvnQ1NPn6IC6DW,aG0m8_C1JLett7GLEeP6l4RYu_UyN9jv,1,0.374,2,0.006,3
246,YV_hMEGJPrGPP2PuINP-eWww8F0fFFen,p5LM14p3nLxTB6unGARSlKwmQ6tJm6EG,dQor5V7ba8xyjjnlL_Cn-1LCsHYd-LQ-,1,0.149,8,0.006,7
247,XOHzGaanyfPM3JW2EtPzqIyFD8NEhqLK,ZKvoDe81FvJ6HFvbpVeI0SQ7pngcoPot,vFFZ4Wmjw5kaKHL3JhBtNY3CUEcm0sq7,1,0.038,4,0.006,3
248,PTRbAuhQrS4jvDRSTPzaby-6NEZrd6P7,kHIMsu10ofWfhGk6ILLNoRvPd3CzdLES,06u8KhlFe80hKx3KJdbNsGWAavQ5PoMG,1,0.162,1,0.006,1
249,QandFoyBvRnXwnllCkH1u3rKXFR8pGOj,JhAFotZZoilz6hYX2u35GqcOZK3bWjZi,GlSduFSSLvAhjvEmBwl_WHCKphTrIS9v,1,0.036,5,0.006,4
